146;Anti Magic;13;13000;40
146;Anti Magic;14;13000;40
146;Anti Magic;15;13000;40
213;Boost Mana;3;39000;40
239;Expertise C;2;0;40
228;Fast Spell Casting;2;39000;40
236;Light Armor Mastery;9;13000;40
236;Light Armor Mastery;10;13000;40
236;Light Armor Mastery;11;13000;40
235;Robe Mastery;9;13000;40
235;Robe Mastery;10;13000;40
235;Robe Mastery;11;13000;40
249;Weapon Mastery;10;13000;40
249;Weapon Mastery;11;13000;40
249;Weapon Mastery;12;13000;40
1242;Death Whisper;1;39000;40
1201;Dryad Root;10;13000;40
1201;Dryad Root;11;13000;40
1201;Dryad Root;12;13000;40
1240;Guidance;1;39000;40
1035;Mental Shield;2;39000;40
1028;Might;3;39000;40
1013;Recharge;5;19000;40
1013;Recharge;6;19000;40
1189;Resist Wind;2;39000;40
1206;Wind Shackle;3;39000;40
146;Anti Magic;16;17000;44
146;Anti Magic;17;17000;44
146;Anti Magic;18;17000;44
212;Fast HP Recovery;2;50000;44
229;Fast Mana Recovery;3;50000;44
236;Light Armor Mastery;12;17000;44
236;Light Armor Mastery;13;17000;44
236;Light Armor Mastery;14;17000;44
235;Robe Mastery;12;17000;44
235;Robe Mastery;13;17000;44
235;Robe Mastery;14;17000;44
249;Weapon Mastery;13;17000;44
249;Weapon Mastery;14;17000;44
249;Weapon Mastery;15;17000;44
1201;Dryad Root;13;17000;44
1201;Dryad Root;14;17000;44
1201;Dryad Root;15;17000;44
1059;Empower;2;50000;44
1077;Focus;2;50000;44
1078;Greater Concentration;3;50000;44
1018;Purify;1;50000;44
1013;Recharge;7;25000;44
1013;Recharge;8;25000;44
1189;Resist Wind;3;50000;44
1009;Shield;3;50000;44
146;Anti Magic;19;29000;48
146;Anti Magic;20;29000;48
146;Anti Magic;21;29000;48
213;Boost Mana;4;85000;48
236;Light Armor Mastery;15;29000;48
236;Light Armor Mastery;16;29000;48
236;Light Armor Mastery;17;29000;48
164;Quick Recovery;3;85000;48
235;Robe Mastery;15;29000;48
235;Robe Mastery;16;29000;48
235;Robe Mastery;17;29000;48
249;Weapon Mastery;16;29000;48
249;Weapon Mastery;17;29000;48
249;Weapon Mastery;18;29000;48
1242;Death Whisper;2;85000;48
1201;Dryad Root;16;29000;48
1201;Dryad Root;17;29000;48
1201;Dryad Root;18;29000;48
1219;Greater Group Heal;1;29000;48
1219;Greater Group Heal;2;29000;48
1219;Greater Group Heal;3;29000;48
1217;Greater Heal;1;29000;48
1217;Greater Heal;2;29000;48
1217;Greater Heal;3;29000;48
1240;Guidance;2;85000;48
1035;Mental Aegis;3;85000;48
1013;Recharge;9;43000;48
1013;Recharge;10;43000;48
1206;Wind Shackle;4;85000;48
146;Anti Magic;22;49000;52
146;Anti Magic;23;49000;52
146;Anti Magic;24;49000;52
239;Expertise B;3;0;52
212;Fast HP Recovery;3;150000;52
229;Fast Mana Recovery;4;150000;52
236;Light Armor Mastery;18;49000;52
236;Light Armor Mastery;19;49000;52
236;Light Armor Mastery;20;49000;52
235;Robe Mastery;18;49000;52
235;Robe Mastery;19;49000;52
235;Robe Mastery;20;49000;52
249;Weapon Mastery;19;49000;52
249;Weapon Mastery;20;49000;52
249;Weapon Mastery;21;49000;52
1201;Dryad Root;19;49000;52
1201;Dryad Root;20;49000;52
1201;Dryad Root;21;49000;52
1077;Focus;3;150000;52
1078;Greater Concentration;4;150000;52
1059;Greater Empower;3;150000;52
1219;Greater Group Heal;4;49000;52
1219;Greater Group Heal;5;49000;52
1219;Greater Group Heal;6;49000;52
1217;Greater Heal;4;49000;52
1217;Greater Heal;5;49000;52
1217;Greater Heal;6;49000;52
1073;Kiss of Eva;2;150000;52
1018;Purify;2;150000;52
1013;Recharge;11;73000;52
1013;Recharge;12;73000;52
146;Anti Magic;25;88000;56
146;Anti Magic;26;88000;56
146;Anti Magic;27;88000;56
213;Boost Mana;5;270000;56
228;Fast Spell Casting;3;270000;56
236;Light Armor Mastery;21;88000;56
236;Light Armor Mastery;22;88000;56
236;Light Armor Mastery;23;88000;56
235;Robe Mastery;21;88000;56
235;Robe Mastery;22;88000;56
235;Robe Mastery;23;88000;56
249;Weapon Mastery;22;88000;56
249;Weapon Mastery;23;88000;56
249;Weapon Mastery;24;88000;56
1242;Death Whisper;3;270000;56
1201;Dryad Root;22;88000;56
1201;Dryad Root;23;88000;56
1201;Dryad Root;24;88000;56
1219;Greater Group Heal;7;88000;56
1219;Greater Group Heal;8;88000;56
1219;Greater Group Heal;9;88000;56
1217;Greater Heal;7;88000;56
1217;Greater Heal;8;88000;56
1217;Greater Heal;9;88000;56
1240;Guidance;3;270000;56
1035;Mental Aegis;4;270000;56
1013;Recharge;13;130000;56
1013;Recharge;14;130000;56
1206;Wind Shackle;5;270000;56
