239;Expertise C;2;0;40
232;Heavy Armor Mastery;16;11000;40
232;Heavy Armor Mastery;17;11000;40
232;Heavy Armor Mastery;18;11000;40
147;Magic Resistance;15;11000;40
147;Magic Resistance;16;11000;40
147;Magic Resistance;17;11000;40
153;Shield Mastery;3;38000;40
217;Sword Blunt Mastery;9;11000;40
217;Sword Blunt Mastery;10;11000;40
217;Sword Blunt Mastery;11;11000;40
70;Drain Energy;14;11000;40
70;Drain Energy;15;11000;40
70;Drain Energy;16;11000;40
70;Drain Energy;17;11000;40
70;Drain Energy;18;11000;40
70;Drain Energy;19;11000;40
28;Hate;13;11000;40
28;Hate;14;11000;40
28;Hate;15;11000;40
18;Hate Aura;1;11000;40
18;Hate Aura;2;11000;40
18;Hate Aura;3;11000;40
46;Life Scavenge;1;38000;40
82;Majesty;2;38000;40
86;Reflect Damage;1;38000;40
92;Shield Stun;16;11000;40
92;Shield Stun;17;11000;40
92;Shield Stun;18;11000;40
283;Summon Dark Panther;1;38000;40
191;Focus Mind;2;38000;43
232;Heavy Armor Mastery;19;13000;43
232;Heavy Armor Mastery;20;13000;43
232;Heavy Armor Mastery;21;13000;43
147;Magic Resistance;18;13000;43
147;Magic Resistance;19;13000;43
147;Magic Resistance;20;13000;43
217;Sword Blunt Mastery;12;13000;43
217;Sword Blunt Mastery;13;13000;43
217;Sword Blunt Mastery;14;13000;43
112;Deflect Arrow;3;38000;43
70;Drain Energy;20;13000;43
70;Drain Energy;21;13000;43
70;Drain Energy;22;13000;43
127;Hamstring;1;38000;43
28;Hate;16;13000;43
28;Hate;17;13000;43
28;Hate;18;13000;43
18;Hate Aura;4;13000;43
18;Hate Aura;5;13000;43
18;Hate Aura;6;13000;43
72;Iron Will;1;38000;43
46;Life Scavenge;2;38000;43
92;Shield Stun;19;13000;43
92;Shield Stun;20;13000;43
92;Shield Stun;21;13000;43
232;Heavy Armor Mastery;22;17000;46
232;Heavy Armor Mastery;23;17000;46
232;Heavy Armor Mastery;24;17000;46
147;Magic Resistance;21;17000;46
147;Magic Resistance;22;17000;46
147;Magic Resistance;23;17000;46
217;Sword Blunt Mastery;15;17000;46
217;Sword Blunt Mastery;16;17000;46
217;Sword Blunt Mastery;17;17000;46
103;Corpse Plague;1;50000;46
70;Drain Energy;23;17000;46
70;Drain Energy;24;17000;46
70;Drain Energy;25;17000;46
28;Hate;19;17000;46
28;Hate;20;17000;46
28;Hate;21;17000;46
18;Hate Aura;7;17000;46
18;Hate Aura;8;17000;46
18;Hate Aura;9;17000;46
65;Horror;1;50000;46
46;Life Scavenge;3;50000;46
86;Reflect Damage;2;50000;46
92;Shield Stun;22;17000;46
92;Shield Stun;23;17000;46
92;Shield Stun;24;17000;46
110;Ultimate Defence;2;50000;46
191;Focus Mind;3;83000;49
232;Heavy Armor Mastery;25;28000;49
232;Heavy Armor Mastery;26;28000;49
232;Heavy Armor Mastery;27;28000;49
147;Magic Resistance;24;28000;49
147;Magic Resistance;25;28000;49
147;Magic Resistance;26;28000;49
217;Sword Blunt Mastery;18;28000;49
217;Sword Blunt Mastery;19;28000;49
217;Sword Blunt Mastery;20;28000;49
112;Deflect Arrow;4;83000;49
70;Drain Energy;26;28000;49
70;Drain Energy;27;28000;49
70;Drain Energy;28;28000;49
28;Hate;22;28000;49
28;Hate;23;28000;49
28;Hate;24;28000;49
18;Hate Aura;10;28000;49
18;Hate Aura;11;28000;49
18;Hate Aura;12;28000;49
72;Iron Will;2;83000;49
46;Life Scavenge;4;83000;49
92;Shield Stun;25;28000;49
92;Shield Stun;26;28000;49
92;Shield Stun;27;28000;49
283;Summon Dark Panther;2;83000;49
239;Expertise B;3;0;52
232;Heavy Armor Mastery;28;45000;52
232;Heavy Armor Mastery;29;45000;52
232;Heavy Armor Mastery;30;45000;52
147;Magic Resistance;27;45000;52
147;Magic Resistance;28;45000;52
147;Magic Resistance;29;45000;52
153;Shield Mastery;4;140000;52
217;Sword Blunt Mastery;21;45000;52
217;Sword Blunt Mastery;22;45000;52
217;Sword Blunt Mastery;23;45000;52
70;Drain Energy;29;45000;52
70;Drain Energy;30;45000;52
70;Drain Energy;31;45000;52
127;Hamstring;2;140000;52
28;Hate;25;45000;52
28;Hate;26;45000;52
28;Hate;27;45000;52
18;Hate Aura;13;45000;52
18;Hate Aura;14;45000;52
18;Hate Aura;15;45000;52
46;Life Scavenge;5;140000;52
86;Reflect Damage;3;140000;52
92;Shield Stun;28;45000;52
92;Shield Stun;29;45000;52
92;Shield Stun;30;45000;52
191;Focus Mind;4;210000;55
232;Heavy Armor Mastery;31;73000;55
232;Heavy Armor Mastery;32;73000;55
232;Heavy Armor Mastery;33;73000;55
147;Magic Resistance;30;73000;55
147;Magic Resistance;31;73000;55
147;Magic Resistance;32;73000;55
217;Sword Blunt Mastery;24;73000;55
217;Sword Blunt Mastery;25;73000;55
217;Sword Blunt Mastery;26;73000;55
70;Drain Energy;32;73000;55
70;Drain Energy;33;73000;55
70;Drain Energy;34;73000;55
28;Hate;28;73000;55
28;Hate;29;73000;55
28;Hate;30;73000;55
18;Hate Aura;16;73000;55
18;Hate Aura;17;73000;55
18;Hate Aura;18;73000;55
65;Horror;2;210000;55
72;Iron Will;3;210000;55
46;Life Scavenge;6;210000;55
92;Shield Stun;31;73000;55
92;Shield Stun;32;73000;55
92;Shield Stun;33;73000;55
232;Heavy Armor Mastery;34;100000;58
232;Heavy Armor Mastery;35;100000;58
232;Heavy Armor Mastery;36;100000;58
147;Magic Resistance;33;100000;58
147;Magic Resistance;34;100000;58
147;Magic Resistance;35;100000;58
217;Sword Blunt Mastery;27;100000;58
217;Sword Blunt Mastery;28;100000;58
217;Sword Blunt Mastery;29;100000;58
103;Corpse Plague;2;300000;58
70;Drain Energy;35;100000;58
70;Drain Energy;36;100000;58
70;Drain Energy;37;100000;58
28;Hate;31;100000;58
28;Hate;32;100000;58
28;Hate;33;100000;58
18;Hate Aura;19;100000;58
18;Hate Aura;20;100000;58
18;Hate Aura;21;100000;58
46;Life Scavenge;7;300000;58
82;Majesty;3;300000;58
92;Shield Stun;34;100000;58
92;Shield Stun;35;100000;58
92;Shield Stun;36;100000;58
283;Summon Dark Panther;3;300000;58
